Price,VIX,S&P500,Gold,Oil
2017-07-20,9.579999923706055,2473.449951171875,1244.800048828125,46.790000915527344
2017-07-21,9.359999656677246,2472.5400390625,1254.300048828125,45.77000045776367
2017-07-24,9.430000305175781,2469.909912109375,1253.9000244140625,46.34000015258789
2017-07-25,9.430000305175781,2477.1298828125,1251.699951171875,47.88999938964844
2017-07-26,9.600000381469727,2477.830078125,1249.0,48.75
2017-07-27,10.109999656677246,2475.419921875,1259.5999755859375,49.040000915527344
2017-07-28,10.289999961853027,2472.10009765625,1268.4000244140625,49.709999084472656
2017-07-31,10.260000228881836,2470.300048828125,1266.5999755859375,50.16999816894531
2017-08-01,10.09000015258789,2476.35009765625,1272.5999755859375,49.15999984741211
2017-08-02,10.279999732971191,2477.570068359375,1271.800048828125,49.59000015258789
2017-08-03,10.4399995803833,2472.159912109375,1267.800048828125,49.029998779296875
2017-08-04,10.029999732971191,2476.830078125,1258.300048828125,49.58000183105469
2017-08-07,9.930000305175781,2480.909912109375,1258.199951171875,49.38999938964844
2017-08-08,10.960000038146973,2474.919921875,1256.4000244140625,49.16999816894531
2017-08-09,11.109999656677246,2474.02001953125,1273.0,49.560001373291016
2017-08-10,16.040000915527344,2438.2099609375,1283.699951171875,48.59000015258789
2017-08-11,15.510000228881836,2441.320068359375,1287.699951171875,48.81999969482422
2017-08-14,12.329999923706055,2465.840087890625,1284.199951171875,47.59000015258789
2017-08-15,12.039999961853027,2464.610107421875,1273.699951171875,47.54999923706055
2017-08-16,11.739999771118164,2468.110107421875,1276.9000244140625,46.779998779296875
2017-08-17,15.550000190734863,2430.010009765625,1286.4000244140625,47.09000015258789
2017-08-18,14.260000228881836,2425.550048828125,1285.699951171875,48.5099983215332
2017-08-21,13.1899995803833,2428.3701171875,1290.800048828125,47.369998931884766
2017-08-22,11.350000381469727,2452.510009765625,1285.0999755859375,47.63999938964844
2017-08-23,12.25,2444.0400390625,1288.9000244140625,48.40999984741211
2017-08-24,12.229999542236328,2438.969970703125,1286.5,47.43000030517578
2017-08-25,11.279999732971191,2443.050048828125,1292.5,47.869998931884766
2017-08-28,11.319999694824219,2444.239990234375,1309.699951171875,46.56999969482422
2017-08-29,11.699999809265137,2446.300048828125,1313.0999755859375,46.439998626708984
2017-08-30,11.220000267028809,2457.590087890625,1308.0999755859375,45.959999084472656
2017-08-31,10.59000015258789,2471.64990234375,1316.199951171875,47.22999954223633
2017-09-01,10.130000114440918,2476.550048828125,1324.5,47.290000915527344
2017-09-05,12.229999542236328,2457.85009765625,1339.199951171875,48.65999984741211
2017-09-06,11.630000114440918,2465.5400390625,1333.9000244140625,49.15999984741211
2017-09-07,11.550000190734863,2465.10009765625,1345.0999755859375,49.09000015258789
2017-09-08,12.119999885559082,2461.429931640625,1346.0,47.47999954223633
2017-09-11,10.729999542236328,2488.110107421875,1331.0,48.06999969482422
2017-09-12,10.579999923706055,2496.47998046875,1328.0,48.22999954223633
2017-09-13,10.5,2498.3701171875,1323.4000244140625,49.29999923706055
2017-09-14,10.4399995803833,2495.6201171875,1324.699951171875,49.88999938964844
2017-09-15,10.170000076293945,2500.22998046875,1320.4000244140625,49.88999938964844
2017-09-18,10.149999618530273,2503.8701171875,1306.300048828125,49.90999984741211
2017-09-19,10.180000305175781,2506.64990234375,1306.199951171875,49.47999954223633
2017-09-20,9.779999732971191,2508.239990234375,1312.0,50.40999984741211
2017-09-21,9.670000076293945,2500.60009765625,1290.5999755859375,50.54999923706055
2017-09-22,9.59000015258789,2502.219970703125,1293.300048828125,50.65999984741211
2017-09-25,10.210000038146973,2496.659912109375,1306.800048828125,52.220001220703125
2017-09-26,10.170000076293945,2496.840087890625,1297.0,51.880001068115234
2017-09-27,9.869999885559082,2507.0400390625,1283.4000244140625,52.13999938964844
2017-09-28,9.550000190734863,2510.06005859375,1285.5,51.560001373291016
2017-09-29,9.510000228881836,2519.360107421875,1281.5,51.66999816894531
2017-10-02,9.449999809265137,2529.1201171875,1272.699951171875,50.58000183105469
2017-10-03,9.510000228881836,2534.580078125,1271.5,50.41999816894531
2017-10-04,9.630000114440918,2537.739990234375,1273.699951171875,49.97999954223633
2017-10-05,9.1899995803833,2552.070068359375,1269.9000244140625,50.790000915527344
2017-10-06,9.649999618530273,2549.330078125,1271.5999755859375,49.290000915527344
2017-10-09,10.329999923706055,2544.72998046875,1281.800048828125,49.58000183105469
2017-10-10,10.079999923706055,2550.639892578125,1290.5999755859375,50.91999816894531
2017-10-11,9.850000381469727,2555.239990234375,1285.800048828125,51.29999923706055
2017-10-12,9.90999984741211,2550.929931640625,1293.300048828125,50.599998474121094
2017-10-13,9.609999656677246,2553.169921875,1301.5,51.45000076293945
2017-10-16,9.90999984741211,2557.639892578125,1299.9000244140625,51.869998931884766
2017-10-17,10.3100004196167,2559.360107421875,1283.0,51.880001068115234
2017-10-18,10.069999694824219,2561.260009765625,1279.9000244140625,52.040000915527344
2017-10-19,10.050000190734863,2562.10009765625,1286.9000244140625,51.290000915527344
2017-10-20,9.970000267028809,2575.2099609375,1277.4000244140625,51.470001220703125
2017-10-23,11.069999694824219,2564.97998046875,1277.699951171875,51.900001525878906
2017-10-24,11.15999984741211,2569.1298828125,1275.0,52.470001220703125
2017-10-25,11.229999542236328,2557.14990234375,1275.4000244140625,52.18000030517578
2017-10-26,11.300000190734863,2560.39990234375,1266.300048828125,52.63999938964844
2017-10-27,9.800000190734863,2581.070068359375,1268.5,53.900001525878906
2017-10-30,10.5,2572.830078125,1274.0999755859375,54.150001525878906
2017-10-31,10.180000305175781,2575.260009765625,1267.0,54.380001068115234
2017-11-01,10.199999809265137,2579.360107421875,1274.0999755859375,54.29999923706055
2017-11-02,9.930000305175781,2579.85009765625,1274.9000244140625,54.540000915527344
2017-11-03,9.140000343322754,2587.840087890625,1266.5,55.63999938964844
2017-11-06,9.399999618530273,2591.1298828125,1279.4000244140625,57.349998474121094
2017-11-07,9.890000343322754,2590.639892578125,1273.699951171875,57.20000076293945
2017-11-08,9.779999732971191,2594.3798828125,1281.5999755859375,56.810001373291016
2017-11-09,10.5,2584.6201171875,1285.5999755859375,57.16999816894531
2017-11-10,11.289999961853027,2582.300048828125,1272.4000244140625,56.7400016784668
2017-11-13,11.5,2584.840087890625,1277.300048828125,56.7599983215332
2017-11-14,11.59000015258789,2578.8701171875,1281.5,55.70000076293945
2017-11-15,13.130000114440918,2564.6201171875,1276.5,55.33000183105469
2017-11-16,11.760000228881836,2585.639892578125,1277.4000244140625,55.13999938964844
2017-11-17,11.430000305175781,2578.85009765625,1295.800048828125,56.54999923706055
2017-11-20,10.649999618530273,2582.139892578125,1274.5999755859375,56.09000015258789
2017-11-21,9.729999542236328,2599.030029296875,1281.0999755859375,56.83000183105469
2017-11-22,9.880000114440918,2597.080078125,1291.5999755859375,58.02000045776367
2017-11-24,9.670000076293945,2602.419921875,1286.699951171875,58.95000076293945
2017-11-27,9.869999885559082,2601.419921875,1293.800048828125,58.11000061035156
2017-11-28,10.029999732971191,2627.0400390625,1294.699951171875,57.9900016784668
2017-11-29,10.699999809265137,2626.070068359375,1282.0999755859375,57.29999923706055
2017-11-30,11.279999732971191,2647.580078125,1273.199951171875,57.400001525878906
2017-12-01,11.430000305175781,2642.219970703125,1278.800048828125,58.36000061035156
2017-12-04,11.680000305175781,2639.43994140625,1274.300048828125,57.470001220703125
2017-12-05,11.329999923706055,2629.570068359375,1261.5999755859375,57.619998931884766
2017-12-06,11.020000457763672,2629.27001953125,1262.800048828125,55.959999084472656
2017-12-07,10.15999984741211,2636.97998046875,1249.800048828125,56.689998626708984
2017-12-08,9.579999923706055,2651.5,1245.199951171875,57.36000061035156
2017-12-11,9.34000015258789,2659.989990234375,1243.699951171875,57.9900016784668
2017-12-12,9.920000076293945,2664.110107421875,1238.5,57.13999938964844
2017-12-13,10.180000305175781,2662.85009765625,1245.4000244140625,56.599998474121094
2017-12-14,10.489999771118164,2652.010009765625,1253.800048828125,57.040000915527344
2017-12-15,9.420000076293945,2675.81005859375,1254.300048828125,57.29999923706055
2017-12-18,9.529999732971191,2690.159912109375,1262.199951171875,57.15999984741211
2017-12-19,10.029999732971191,2681.469970703125,1260.699951171875,57.459999084472656
2017-12-20,9.720000267028809,2679.25,1266.0999755859375,58.09000015258789
2017-12-21,9.619999885559082,2684.570068359375,1267.300048828125,58.36000061035156
2017-12-22,9.899999618530273,2683.340087890625,1275.4000244140625,58.470001220703125
2017-12-26,10.25,2680.5,1284.0999755859375,59.970001220703125
2017-12-27,10.470000267028809,2682.6201171875,1287.0,59.63999938964844
2017-12-28,10.180000305175781,2687.5400390625,1294.0999755859375,59.84000015258789
2017-12-29,11.039999961853027,2673.610107421875,1306.300048828125,60.41999816894531
2018-01-02,9.770000457763672,2695.81005859375,1313.699951171875,60.369998931884766
2018-01-03,9.149999618530273,2713.06005859375,1316.199951171875,61.630001068115234
2018-01-04,9.220000267028809,2723.989990234375,1319.4000244140625,62.0099983215332
2018-01-05,9.220000267028809,2743.14990234375,1320.300048828125,61.439998626708984
2018-01-08,9.520000457763672,2747.7099609375,1318.5999755859375,61.72999954223633
2018-01-09,10.079999923706055,2751.2900390625,1311.699951171875,62.959999084472656
2018-01-10,9.819999694824219,2748.22998046875,1317.4000244140625,63.56999969482422
2018-01-11,9.880000114440918,2767.56005859375,1320.5999755859375,63.79999923706055
2018-01-12,10.15999984741211,2786.239990234375,1333.4000244140625,64.30000305175781
2018-01-16,11.65999984741211,2776.419921875,1335.4000244140625,63.72999954223633
2018-01-17,11.90999984741211,2802.56005859375,1338.0,63.970001220703125
2018-01-18,12.220000267028809,2798.030029296875,1326.0,63.95000076293945
2018-01-19,11.270000457763672,2810.300048828125,1331.9000244140625,63.369998931884766
2018-01-22,11.029999732971191,2832.969970703125,1330.9000244140625,63.4900016784668
2018-01-23,11.100000381469727,2839.1298828125,1335.699951171875,64.47000122070312
2018-01-24,11.470000267028809,2837.5400390625,1355.9000244140625,65.61000061035156
2018-01-25,11.579999923706055,2839.25,1362.4000244140625,65.51000213623047
2018-01-26,11.079999923706055,2872.8701171875,1351.5999755859375,66.13999938964844
2018-01-30,14.789999961853027,2822.429931640625,1335.4000244140625,64.5
2018-01-31,13.539999961853027,2823.81005859375,1339.0,64.7300033569336
2018-02-01,13.470000267028809,2821.97998046875,1344.300048828125,65.80000305175781
2018-02-02,17.309999465942383,2762.1298828125,1333.699951171875,65.44999694824219
2018-02-05,37.31999969482422,2648.93994140625,1333.0,64.1500015258789
2018-02-06,29.979999542236328,2695.139892578125,1326.0999755859375,63.38999938964844
2018-02-07,27.729999542236328,2681.659912109375,1311.5999755859375,61.790000915527344
2018-02-08,33.459999084472656,2581.0,1316.9000244140625,61.150001525878906
2018-02-09,29.059999465942383,2619.550048828125,1313.0999755859375,59.20000076293945
2018-02-12,25.610000610351562,2656.0,1324.199951171875,59.290000915527344
2018-02-13,24.969999313354492,2662.93994140625,1328.0999755859375,59.189998626708984
2018-02-14,19.260000228881836,2698.6298828125,1355.5,60.599998474121094
2018-02-15,19.1299991607666,2731.199951171875,1352.0999755859375,61.34000015258789
2018-02-16,19.459999084472656,2732.219970703125,1353.199951171875,61.68000030517578
2018-02-20,20.600000381469727,2716.260009765625,1328.800048828125,61.900001525878906
2018-02-21,20.020000457763672,2701.330078125,1330.0,61.68000030517578
2018-02-22,18.719999313354492,2703.9599609375,1330.5999755859375,62.77000045776367
2018-02-23,16.489999771118164,2747.300048828125,1328.199951171875,63.54999923706055
2018-02-26,15.800000190734863,2779.60009765625,1330.699951171875,63.90999984741211
2018-02-27,18.59000015258789,2744.280029296875,1315.5,63.0099983215332
2018-02-28,19.850000381469727,2713.830078125,1315.5,61.63999938964844
2018-03-01,22.469999313354492,2677.669921875,1302.9000244140625,60.9900016784668
2018-03-02,19.59000015258789,2691.25,1321.0999755859375,61.25
2018-03-05,18.729999542236328,2720.93994140625,1318.0999755859375,62.56999969482422
2018-03-06,18.360000610351562,2728.1201171875,1333.5999755859375,62.599998474121094
2018-03-07,17.760000228881836,2726.800048828125,1326.0,61.150001525878906
2018-03-08,16.540000915527344,2738.969970703125,1319.9000244140625,60.119998931884766
2018-03-09,14.640000343322754,2786.570068359375,1322.4000244140625,62.040000915527344
2018-03-12,15.779999732971191,2783.02001953125,1319.4000244140625,61.36000061035156
2018-03-13,16.350000381469727,2765.31005859375,1325.9000244140625,60.709999084472656
2018-03-14,17.229999542236328,2749.47998046875,1324.4000244140625,60.959999084472656
2018-03-15,16.59000015258789,2747.330078125,1316.800048828125,61.189998626708984
2018-03-16,15.800000190734863,2752.010009765625,1311.300048828125,62.34000015258789
2018-03-19,19.020000457763672,2712.919921875,1316.800048828125,62.060001373291016
2018-03-20,18.200000762939453,2716.93994140625,1311.0999755859375,63.400001525878906
2018-03-21,17.860000610351562,2711.929931640625,1320.699951171875,65.16999816894531
2018-03-22,23.34000015258789,2643.68994140625,1326.5999755859375,64.30000305175781
2018-03-23,24.8700008392334,2588.260009765625,1349.300048828125,65.87999725341797
2018-03-26,21.030000686645508,2658.550048828125,1354.4000244140625,65.55000305175781
2018-03-27,22.5,2612.6201171875,1341.300048828125,65.25
2018-03-28,22.8700008392334,2605.0,1324.199951171875,64.37999725341797
2018-03-29,19.969999313354492,2640.8701171875,1322.800048828125,64.94000244140625
2018-04-02,23.6200008392334,2581.8798828125,1342.0999755859375,63.0099983215332
2018-04-03,21.100000381469727,2614.449951171875,1332.800048828125,63.5099983215332
2018-04-04,20.059999465942383,2644.68994140625,1335.800048828125,63.369998931884766
2018-04-05,18.940000534057617,2662.840087890625,1324.300048828125,63.540000915527344
2018-04-06,21.489999771118164,2604.469970703125,1331.9000244140625,62.060001373291016
2018-04-09,21.770000457763672,2613.159912109375,1336.300048828125,63.41999816894531
2018-04-10,20.469999313354492,2656.8701171875,1342.0,65.51000213623047
2018-04-11,20.239999771118164,2642.18994140625,1356.5,66.81999969482422
2018-04-12,18.489999771118164,2663.989990234375,1338.4000244140625,67.06999969482422
2018-04-13,17.40999984741211,2656.300048828125,1344.800048828125,67.38999938964844
2018-04-16,16.559999465942383,2677.840087890625,1347.5,66.22000122070312
2018-04-17,15.25,2706.389892578125,1347.199951171875,66.5199966430664
2018-04-18,15.600000381469727,2708.639892578125,1351.199951171875,68.47000122070312
2018-04-19,15.960000038146973,2693.1298828125,1346.800048828125,68.29000091552734
2018-04-20,16.8799991607666,2670.139892578125,1336.699951171875,68.37999725341797
2018-04-23,16.34000015258789,2670.2900390625,1322.5,68.63999938964844
2018-04-24,18.020000457763672,2634.56005859375,1331.4000244140625,67.69999694824219
2018-04-25,17.84000015258789,2639.39990234375,1321.199951171875,68.05000305175781
2018-04-26,16.239999771118164,2666.93994140625,1316.300048828125,68.19000244140625
2018-04-27,15.40999984741211,2669.909912109375,1320.300048828125,68.0999984741211
2018-04-30,15.930000305175781,2648.050048828125,1316.199951171875,68.56999969482422
2018-05-01,15.489999771118164,2654.800048828125,1303.800048828125,67.25
2018-05-02,15.970000267028809,2635.669921875,1302.5999755859375,67.93000030517578
2018-05-03,15.899999618530273,2629.72998046875,1310.699951171875,68.43000030517578
2018-05-04,14.770000457763672,2663.419921875,1312.699951171875,69.72000122070312
2018-05-07,14.75,2672.6298828125,1312.199951171875,70.7300033569336
2018-05-08,14.710000038146973,2671.919921875,1312.0,69.05999755859375
2018-05-09,13.420000076293945,2697.7900390625,1311.300048828125,71.13999938964844
2018-05-10,13.229999542236328,2723.070068359375,1320.800048828125,71.36000061035156
2018-05-11,12.649999618530273,2727.719970703125,1319.0,70.69999694824219
2018-05-14,12.930000305175781,2730.1298828125,1316.5,70.95999908447266
2018-05-15,14.630000114440918,2711.449951171875,1288.9000244140625,71.30999755859375
2018-05-16,13.420000076293945,2722.4599609375,1290.199951171875,71.48999786376953
2018-05-17,13.430000305175781,2720.1298828125,1288.199951171875,71.48999786376953
2018-05-18,13.420000076293945,2712.969970703125,1290.199951171875,71.27999877929688
2018-05-21,13.079999923706055,2733.010009765625,1290.199951171875,72.23999786376953
2018-05-22,13.220000267028809,2724.43994140625,1291.699951171875,72.12999725341797
2018-05-23,12.579999923706055,2733.2900390625,1289.300048828125,71.83999633789062
2018-05-24,12.529999732971191,2727.760009765625,1303.699951171875,70.70999908447266
2018-05-25,13.220000267028809,2721.330078125,1303.300048828125,67.87999725341797
2018-05-29,17.020000457763672,2689.860107421875,1298.699951171875,66.7300033569336
2018-05-30,14.9399995803833,2724.010009765625,1301.5,68.20999908447266
2018-05-31,15.430000305175781,2705.27001953125,1300.0999755859375,67.04000091552734
2018-06-01,13.460000038146973,2734.6201171875,1294.800048828125,65.80999755859375
2018-06-04,12.739999771118164,2746.8701171875,1293.0999755859375,64.75
2018-06-05,12.399999618530273,2748.800048828125,1297.5,65.5199966430664
2018-06-06,11.640000343322754,2772.35009765625,1297.0999755859375,64.7300033569336
2018-06-07,12.130000114440918,2770.3701171875,1298.699951171875,65.94999694824219
2018-06-08,12.180000305175781,2779.030029296875,1298.0999755859375,65.73999786376953
2018-06-11,12.350000381469727,2782.0,1298.9000244140625,66.0999984741211
2018-06-12,12.34000015258789,2786.85009765625,1295.0999755859375,66.36000061035156
2018-06-13,12.9399995803833,2775.6298828125,1296.9000244140625,66.63999938964844
2018-06-14,12.119999885559082,2782.489990234375,1304.0,66.88999938964844
2018-06-15,11.979999542236328,2779.659912109375,1274.5999755859375,65.05999755859375
2018-06-18,12.3100004196167,2773.75,1276.199951171875,65.8499984741211
2018-06-19,13.350000381469727,2762.590087890625,1275.5999755859375,65.06999969482422
2018-06-20,12.789999961853027,2767.320068359375,1271.199951171875,66.22000122070312
2018-06-21,14.640000343322754,2749.760009765625,1267.199951171875,65.54000091552734
2018-06-22,13.770000457763672,2754.8798828125,1267.4000244140625,68.58000183105469
2018-06-25,17.329999923706055,2717.070068359375,1265.5999755859375,68.08000183105469
2018-06-26,15.920000076293945,2723.06005859375,1256.5999755859375,70.52999877929688
2018-06-27,17.90999984741211,2699.6298828125,1252.800048828125,72.76000213623047
2018-06-28,16.850000381469727,2716.31005859375,1247.800048828125,73.44999694824219
2018-06-29,16.09000015258789,2718.3701171875,1251.300048828125,74.1500015258789
2018-07-02,15.600000381469727,2726.7099609375,1239.800048828125,73.94000244140625
2018-07-03,16.139999389648438,2713.219970703125,1251.5999755859375,74.13999938964844
2018-07-05,14.970000267028809,2736.610107421875,1257.300048828125,72.94000244140625
2018-07-06,13.369999885559082,2759.820068359375,1254.300048828125,73.80000305175781
2018-07-09,12.6899995803833,2784.169921875,1258.0999755859375,73.8499984741211
2018-07-10,12.640000343322754,2793.840087890625,1253.800048828125,74.11000061035156
2018-07-11,13.630000114440918,2774.02001953125,1242.800048828125,70.37999725341797
2018-07-12,12.579999923706055,2798.2900390625,1245.0,70.33000183105469
2018-07-13,12.180000305175781,2801.31005859375,1239.5999755859375,71.01000213623047
2018-07-16,12.829999923706055,2798.429931640625,1238.0999755859375,68.05999755859375
2018-07-17,12.0600004196167,2809.550048828125,1225.699951171875,68.08000183105469
2018-07-18,12.100000381469727,2815.6201171875,1226.300048828125,68.76000213623047
2018-07-19,12.869999885559082,2804.489990234375,1222.4000244140625,69.45999908447266
2018-07-20,12.859999656677246,2801.830078125,1229.5,70.45999908447266
2018-07-23,12.619999885559082,2806.97998046875,1224.0,67.88999938964844
2018-07-24,12.40999984741211,2820.39990234375,1223.9000244140625,68.5199966430664
2018-07-25,12.289999961853027,2846.070068359375,1231.4000244140625,69.30000305175781
2018-07-26,12.140000343322754,2837.43994140625,1225.300048828125,69.61000061035156
2018-07-27,13.029999732971191,2818.820068359375,1222.5999755859375,68.69000244140625
2018-07-30,14.260000228881836,2802.60009765625,1221.300048828125,70.12999725341797
2018-07-31,12.829999923706055,2816.2900390625,1223.699951171875,68.76000213623047
2018-08-01,13.149999618530273,2813.360107421875,1217.9000244140625,67.66000366210938
2018-08-02,12.1899995803833,2827.219970703125,1210.5999755859375,68.95999908447266
2018-08-03,11.640000343322754,2840.35009765625,1214.199951171875,68.48999786376953
2018-08-06,11.270000457763672,2850.39990234375,1208.5999755859375,69.01000213623047
2018-08-07,10.930000305175781,2858.449951171875,1209.5999755859375,69.16999816894531
2018-08-08,10.850000381469727,2857.699951171875,1212.5999755859375,66.94000244140625
2018-08-09,11.270000457763672,2853.580078125,1211.9000244140625,66.80999755859375
2018-08-10,13.15999984741211,2833.280029296875,1211.0999755859375,67.62999725341797
2018-08-13,14.779999732971191,2821.929931640625,1191.300048828125,67.19999694824219
2018-08-14,13.3100004196167,2839.9599609375,1193.0,67.04000091552734
2018-08-15,14.640000343322754,2818.3701171875,1177.5,65.01000213623047
2018-08-16,13.449999809265137,2840.68994140625,1176.199951171875,65.45999908447266
2018-08-17,12.640000343322754,2850.1298828125,1176.5,65.91000366210938
2018-08-20,12.489999771118164,2857.050048828125,1186.800048828125,66.43000030517578
2018-08-21,12.859999656677246,2862.9599609375,1192.5999755859375,67.3499984741211
2018-08-22,12.25,2861.820068359375,1196.300048828125,67.86000061035156
2018-08-23,12.40999984741211,2856.97998046875,1187.0,67.83000183105469
2018-08-24,11.989999771118164,2874.68994140625,1206.300048828125,68.72000122070312
2018-08-27,12.15999984741211,2896.739990234375,1209.0,68.87000274658203
2018-08-28,12.5,2897.52001953125,1207.4000244140625,68.52999877929688
2018-08-29,12.25,2914.0400390625,1204.5,69.51000213623047
2018-08-30,13.529999732971191,2901.1298828125,1197.699951171875,70.25
2018-08-31,12.859999656677246,2901.52001953125,1200.300048828125,69.80000305175781
2018-09-04,13.15999984741211,2896.719970703125,1192.699951171875,69.87000274658203
2018-09-05,13.90999984741211,2888.60009765625,1194.9000244140625,68.72000122070312
2018-09-06,14.649999618530273,2878.050048828125,1197.9000244140625,67.7699966430664
2018-09-07,14.880000114440918,2871.679931640625,1193.5999755859375,67.75
2018-09-10,14.15999984741211,2877.1298828125,1193.0,67.54000091552734
2018-09-11,13.220000267028809,2887.889892578125,1195.4000244140625,69.25
2018-09-12,13.140000343322754,2888.919921875,1204.699951171875,70.37000274658203
2018-09-13,12.369999885559082,2904.179931640625,1202.0,68.58999633789062
2018-09-14,12.069999694824219,2904.97998046875,1195.0,68.98999786376953
2018-09-17,13.680000305175781,2888.800048828125,1199.699951171875,68.91000366210938
2018-09-18,12.789999961853027,2904.31005859375,1196.800048828125,69.8499984741211
2018-09-19,11.75,2907.949951171875,1202.199951171875,71.12000274658203
2018-09-20,11.800000190734863,2930.75,1206.199951171875,70.80000305175781
2018-09-21,11.680000305175781,2929.669921875,1196.199951171875,70.77999877929688
2018-09-24,12.199999809265137,2919.3701171875,1199.300048828125,72.08000183105469
2018-09-25,12.420000076293945,2915.56005859375,1200.0,72.27999877929688
2018-09-26,12.890000343322754,2905.969970703125,1194.0,71.56999969482422
2018-09-27,12.40999984741211,2914.0,1182.300048828125,72.12000274658203
2018-09-28,12.119999885559082,2913.97998046875,1191.5,73.25
2018-10-01,12.0,2924.590087890625,1187.0999755859375,75.30000305175781
2018-10-02,12.050000190734863,2923.429931640625,1202.4000244140625,75.2300033569336
2018-10-03,11.609999656677246,2925.510009765625,1198.300048828125,76.41000366210938
2018-10-04,14.220000267028809,2901.610107421875,1197.199951171875,74.33000183105469
2018-10-05,14.819999694824219,2885.570068359375,1201.199951171875,74.33999633789062
2018-10-08,15.6899995803833,2884.429931640625,1184.4000244140625,74.29000091552734
2018-10-09,15.949999809265137,2880.340087890625,1187.199951171875,74.95999908447266
2018-10-10,22.959999084472656,2785.679931640625,1189.300048828125,73.16999816894531
2018-10-11,24.979999542236328,2728.3701171875,1223.5,70.97000122070312
2018-10-12,21.309999465942383,2767.1298828125,1218.0999755859375,71.33999633789062
2018-10-15,21.299999237060547,2750.7900390625,1226.4000244140625,71.77999877929688
2018-10-16,17.6200008392334,2809.919921875,1227.300048828125,71.91999816894531
2018-10-17,17.399999618530273,2809.2099609375,1223.699951171875,69.75
2018-10-18,20.059999465942383,2768.780029296875,1226.5,68.6500015258789
2018-10-19,19.889999389648438,2767.780029296875,1225.300048828125,69.12000274658203
2018-10-22,19.639999389648438,2755.8798828125,1221.199951171875,69.16999816894531
2018-10-23,20.709999084472656,2740.68994140625,1233.4000244140625,66.43000030517578
2018-10-24,25.229999542236328,2656.10009765625,1227.800048828125,66.81999969482422
2018-10-25,24.219999313354492,2705.570068359375,1229.0999755859375,67.33000183105469
2018-10-26,24.15999984741211,2658.68994140625,1232.5,67.58999633789062
2018-10-29,24.700000762939453,2641.25,1224.5,67.04000091552734
2018-10-30,23.350000381469727,2682.6298828125,1222.5999755859375,66.18000030517578
2018-10-31,21.229999542236328,2711.739990234375,1212.300048828125,65.30999755859375
2018-11-01,19.34000015258789,2740.3701171875,1236.0,63.689998626708984
2018-11-02,19.510000228881836,2723.06005859375,1230.9000244140625,63.13999938964844
2018-11-05,19.959999084472656,2738.31005859375,1229.800048828125,63.099998474121094
2018-11-06,19.90999984741211,2755.449951171875,1223.800048828125,62.209999084472656
2018-11-07,16.360000610351562,2813.889892578125,1226.199951171875,61.66999816894531
2018-11-08,16.719999313354492,2806.830078125,1222.9000244140625,60.66999816894531
2018-11-09,17.360000610351562,2781.010009765625,1206.4000244140625,60.189998626708984
2018-11-12,20.450000762939453,2726.219970703125,1201.300048828125,59.93000030517578
2018-11-13,20.020000457763672,2722.179931640625,1199.199951171875,55.689998626708984
2018-11-14,21.25,2701.580078125,1207.9000244140625,56.25
2018-11-15,19.979999542236328,2730.199951171875,1212.800048828125,56.459999084472656
2018-11-16,18.139999389648438,2736.27001953125,1220.800048828125,56.459999084472656
2018-11-19,20.100000381469727,2690.72998046875,1223.0999755859375,56.7599983215332
2018-11-20,22.479999542236328,2641.889892578125,1219.0,53.43000030517578
2018-11-21,20.799999237060547,2649.929931640625,1225.800048828125,54.630001068115234
2018-11-23,21.520000457763672,2632.56005859375,1221.0,50.41999816894531
2018-11-26,18.899999618530273,2673.449951171875,1220.199951171875,51.630001068115234
2018-11-27,19.020000457763672,2682.169921875,1211.199951171875,51.560001373291016
2018-11-28,18.489999771118164,2743.7900390625,1221.4000244140625,50.290000915527344
2018-11-29,18.790000915527344,2737.800048828125,1224.0999755859375,51.45000076293945
2018-11-30,18.06999969482422,2760.169921875,1220.199951171875,50.93000030517578
2018-12-03,16.440000534057617,2790.3701171875,1233.9000244140625,52.95000076293945
2018-12-04,20.739999771118164,2700.06005859375,1241.0999755859375,53.25
2018-12-06,21.190000534057617,2695.949951171875,1238.0999755859375,51.4900016784668
2018-12-07,23.229999542236328,2633.080078125,1246.800048828125,52.61000061035156
2018-12-10,22.639999389648438,2637.719970703125,1243.699951171875,51.0
2018-12-11,21.760000228881836,2636.780029296875,1241.9000244140625,51.650001525878906
2018-12-12,21.459999084472656,2651.070068359375,1244.4000244140625,51.150001525878906
2018-12-13,20.649999618530273,2650.5400390625,1242.699951171875,52.58000183105469
2018-12-14,21.6299991607666,2599.949951171875,1237.0,51.20000076293945
2018-12-17,24.520000457763672,2545.93994140625,1247.4000244140625,49.880001068115234
2018-12-18,25.579999923706055,2546.159912109375,1249.199951171875,46.2400016784668
2018-12-19,25.579999923706055,2506.9599609375,1252.0999755859375,47.20000076293945
2018-12-20,28.3799991607666,2467.419921875,1263.5999755859375,45.880001068115234
2018-12-21,30.110000610351562,2416.6201171875,1253.800048828125,45.59000015258789
2018-12-24,36.06999969482422,2351.10009765625,1267.5,42.529998779296875
2018-12-26,30.40999984741211,2467.699951171875,1269.199951171875,46.220001220703125
2018-12-27,29.959999084472656,2488.830078125,1277.300048828125,44.61000061035156
2018-12-28,28.34000015258789,2485.739990234375,1279.9000244140625,45.33000183105469
2018-12-31,25.420000076293945,2506.85009765625,1278.300048828125,45.40999984741211
